Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-4413.5	-5420.349	1006.849	1.56231	1.801841	0.3760994	5.800375
6	-4432.089	-5438.786	1006.697	1.688823	1.671587	0.4558645	5.778753
12	-4444.967	-5452.021	1007.055	1.65971	1.988866	0.3699143	5.578237
18	-4448.551	-5455.536	1006.985	1.662214	1.560231	0.3699143	5.767228
24	-4449.557	-5455.059	1005.502	1.548457	1.834374	0.3699143	6.536457
30	-4414.084	-5420.378	1006.294	1.616467	1.752745	0.4832908	5.983235
36	-4415.924	-5422.514	1006.59	1.662955	1.752745	0.4832908	5.7963
42	-4422.682	-5429.309	1006.627	1.621125	1.896859	0.4832908	5.749092
48	-4409.738	-5415.411	1005.673	1.625716	1.583368	0.4832908	6.378625
54	-4418.845	-5424.232	1005.387	1.625716	2.04122	0.4887222	6.370763
60	-4436.729	-5442.194	1005.465	1.624833	2.055955	0.4887222	6.324434
66	-4418.559	-5423.72	1005.161	1.505599	2.096142	0.4887222	6.541456
72	-4414.837	-5418.744	1003.907	1.444719	1.744079	0.3948173	7.45562
78	-4429.968	-5435.309	1005.342	1.476856	1.702174	0.3769367	6.700381
84	-4456.957	-5462.426	1005.469	1.633412	1.775798	0.3769367	6.520781
90	-4431.637	-5438.583	1006.946	1.633412	1.666531	0.4093077	5.721496
96	-4438.328	-5444.588	1006.259	1.66937	1.749154	0.5401221	5.924253
102	-4407.828	-5414.16	1006.332	1.66937	1.844917	0.4592789	5.924253
108	-4431.113	-5438.709	1007.596	1.766127	1.588943	0.4592789	5.269919
114	-4400.364	-5408.224	1007.859	1.723366	1.588943	0.4592789	5.148037
120	-4390.761	-5398.271	1007.511	1.6591	2.205171	0.3107223	5.330081
126	-4413.3	-5420.7	1007.4	1.6239	2.486834	0.3107223	5.330081
132	-4415.515	-5422.085	1006.571	1.568101	2.486834	0.3027607	5.826498
138	-4421.343	-5428.148	1006.805	1.598159	2.318848	0.319059	5.708054
144	-4445.887	-5453.203	1007.317	1.671664	2.318848	0.3892499	5.305514
150	-4442.314	-5449.132	1006.818	1.674068	1.727203	0.4711609	5.685718
156	-4425.667	-5432.178	1006.511	1.660615	1.727203	0.4620745	5.870029
162	-4422.686	-5429.99	1007.304	1.676618	1.727203	0.465227	5.422832
168	-4424.578	-5432.132	1007.555	1.701275	2.04778	0.465227	5.162055
174	-4404.011	-5411.187	1007.176	1.706607	1.813392	0.465227	5.44634
180	-4428.06	-5434.355	1006.295	1.657594	1.543506	0.5393498	5.988626
186	-4431.224	-5438.347	1007.123	1.709558	1.557929	0.533378	5.506046
192	-4399.152	-5406.474	1007.322	1.711824	1.509331	0.4351446	5.506046
198	-4398.688	-5405.122	1006.434	1.682506	1.435879	0.5178053	5.960942
204	-4402.343	-5408.998	1006.655	1.612704	1.435879	0.5163955	5.879918
210	-4405.457	-5410.239	1004.781	1.555356	1.435879	0.6014099	6.857288
216	-4407.609	-5412.803	1005.194	1.605996	1.837827	0.5052194	6.537435
222	-4423.649	-5429.159	1005.51	1.577333	1.463281	0.4287247	6.592686
228	-4459.977	-5466.41	1006.433	1.636348	1.447711	0.3562933	6.142749
234	-4436.8	-5442.439	1005.64	1.611353	1.31107	0.4566409	6.540934
240	-4422.907	-5428.417	1005.51	1.560009	1.773614	0.3698877	6.546866
246	-4416.765	-5422.406	1005.641	1.501194	2.468631	0.318766	6.354505
252	-4427.613	-5433.434	1005.821	1.553399	2.034775	0.318766	6.354505
258	-4429.01	-5434.677	1005.666	1.616801	1.527933	0.4739451	6.417222
264	-4411.018	-5416.131	1005.113	1.606261	1.935022	0.4739451	6.577214
270	-4410.318	-5418.221	1007.903	1.721403	1.571312	0.4739451	5.117832
276	-4414.494	-5421.761	1007.267	1.809663	1.701096	0.6007974	5.260747
282	-4425.39	-5433.065	1007.676	1.85699	1.964289	0.5684833	4.942911
288	-4461.087	-5468.371	1007.284	1.847758	1.964289	0.5684833	5.165227
294	-4460.514	-5466.385	1005.871	1.708184	1.611106	0.5684833	6.141647
300	-4443.249	-5450.133	1006.884	1.601732	1.611106	0.4131902	5.789562
306	-4425.961	-5432.228	1006.267	1.58562	1.7782	0.3572419	6.134507
312	-4429.466	-5435.254	1005.787	1.542621	2.621682	0.3507158	6.174361
318	-4414.54	-5419.492	1004.952	1.542621	2.512921	0.3507158	6.655958
324	-4442.438	-5447.429	1004.99	1.542621	2.512921	0.3326354	6.655958
330	-4414.897	-5420.543	1005.646	1.567953	2.037945	0.3326354	6.424141
336	-4423.283	-5428.759	1005.476	1.536952	1.909173	0.3605044	6.542218
